product_id,product_name,category,supplier,unit_cost,retail_price,current_stock,reorder_point,date_first_stocked,is_discontinued,sale_id,sold_at,staff_at_time,qty,unit_price,discount,payment_type,line_revenue,line_profit,refund_amount,refund_reason
675,Card CAR-224,cards,Paperhaus,2.44,4.43,33,7,2025-08-09,0,14362,2025-08-30 13:15:00,1,2,4.43,0.0,card,8.86,3.98,,
708,Card CAR-257,cards,Paperhaus,2.84,5.17,5,13,2026-01-05,0,13559,2025-08-30 13:15:00,1,3,5.17,0.0,card,15.51,6.99,,
1019,Seasona SEA-118,seasonal,Seasonal Source,14.27,21.96,19,8,2026-05-20,0,20116,2025-08-30 13:15:00,1,1,21.96,0.0,cash,21.96,7.69,,
144,Candle CAN-143,candles,Aurora Home,12.58,16.77,21,13,2026-01-15,0,5828,2025-08-30 13:30:00,1,2,16.77,0.0,card,33.54,8.38,,
155,Candle CAN-154,candles,Aurora Home,19.8,26.4,3,9,2025-09-22,0,1571,2025-08-30 13:30:00,1,3,26.4,0.0,card,79.2,19.8,,
513,Card CAR-062,cards,Paperhaus,3.61,6.56,40,13,2026-03-02,0,12249,2025-08-30 13:30:00,1,2,6.56,0.0,cash,13.12,5.9,,
581,Card CAR-130,cards,Paperhaus,2.22,4.04,38,6,2026-04-07,0,15076,2025-08-30 13:30:00,1,2,4.04,0.0,cash,8.08,3.64,,
612,Card CAR-161,cards,Paperhaus,4.0,7.27,37,6,2025-10-10,0,16488,2025-08-30 13:30:00,1,2,7.27,0.0,cash,14.54,6.54,,
685,Card CAR-234,cards,Paperhaus,2.71,4.92,36,12,2026-06-10,0,6527,2025-08-30 13:30:00,1,3,4.92,0.0,card,14.76,6.63,,
705,Card CAR-254,cards,Paperhaus,3.42,6.22,6,5,2026-01-15,0,8463,2025-08-30 13:30:00,1,3,6.22,0.0,card,18.66,8.4,,
732,Card CAR-281,cards,Paperhaus,,4.15,34,14,2025-12-22,0,11654,2025-08-30 13:30:00,1,2,4.15,0.0,cash,8.3,,,
76,Candle CAN-075,candles,Aurora Home,20.41,27.22,20,8,2025-10-03,0,5753,2025-08-30 13:45:00,1,1,27.22,0.0,card,27.22,6.81,,
100,Candle CAN-099,candles,Aurora Home,19.93,26.58,11,10,2025-07-03,0,4450,2025-08-30 13:45:00,1,1,26.58,0.0,cash,26.58,6.65,,
117,Candle CAN-116,candles,Aurora Home,14.83,19.77,19,13,2025-08-23,0,5033,2025-08-30 13:45:00,1,1,19.77,0.0,card,19.77,4.94,,
120,Candle CAN-119,candles,Aurora Home,15.79,21.05,11,14,2026-01-01,0,743,2025-08-30 13:45:00,1,3,21.05,0.0,card,63.15,15.78,,
141,Candle CAN-140,candles,Aurora Home,12.7,16.93,15,9,2025-11-14,0,709,2025-08-30 13:45:00,1,2,16.93,0.0,card,33.86,8.46,,
198,Candle CAN-197,candles,Aurora Home,13.14,17.52,3,13,2025-07-14,0,3461,2025-08-30 13:45:00,1,1,17.52,0.0,cash,17.52,4.38,,
356,Ceramic CER-105,ceramics,Kiln & Co,22.07,49.04,0,15,2025-07-26,0,17745,2025-08-30 13:45:00,1,1,49.04,0.0,cash,49.04,26.97,,
452,Card CAR-001,cards,Paperhaus,3.05,5.55,7,12,2025-12-29,0,15380,2025-08-30 13:45:00,1,1,5.55,0.0,card,5.55,2.5,,
479,Card CAR-028,cards,Paperhaus,2.54,4.61,23,10,2026-02-06,0,12759,2025-08-30 13:45:00,1,2,4.61,0.0,card,9.22,4.14,,
486,Card CAR-035,cards,Paperhaus,2.47,4.49,28,7,2025-07-28,0,10344,2025-08-30 13:45:00,1,2,4.49,0.0,card,8.98,4.04,,
525,Card CAR-074,cards,Paperhaus,3.78,6.88,10,12,2025-09-26,0,14955,2025-08-30 13:45:00,1,2,6.88,0.0,card,13.76,6.2,,
543,Card CAR-092,cards,Paperhaus,2.92,5.31,20,7,2026-04-30,0,8251,2025-08-30 13:45:00,1,1,5.31,0.0,cash,5.31,2.39,,
635,Card CAR-184,cards,Paperhaus,4.28,7.79,40,15,2025-09-18,0,15639,2025-08-30 13:45:00,1,3,7.79,0.0,card,23.37,10.53,,
697,Card CAR-246,cards,Paperhaus,2.7,4.91,24,11,2026-03-31,0,6368,2025-08-30 13:45:00,1,3,4.91,0.0,card,14.73,6.63,,
742,Card CAR-291,cards,Paperhaus,3.11,5.66,7,7,2025-08-03,0,7001,2025-08-30 13:45:00,1,2,5.66,0.0,cash,11.32,5.1,,
228,Candle CAN-227,candles,Aurora Home,17.87,23.82,11,14,2025-11-10,0,625,2025-08-30 14:00:00,,1,23.82,0.0,card,23.82,5.95,,
462,Card CAR-011,cards,Paperhaus,2.28,4.15,12,9,2026-05-18,0,16915,2025-08-30 14:00:00,,3,4.15,0.0,card,12.45,5.61,,
653,Card CAR-202,cards,Paperhaus,3.04,5.52,22,9,2026-03-21,0,9977,2025-08-30 14:00:00,,1,5.52,0.0,card,5.52,2.48,,
23,Candle CAN-022,candles,Aurora Home,13.9,18.53,20,8,2026-04-07,0,2249,2025-08-30 14:30:00,,3,18.53,0.0,card,55.59,13.89,,
977,Seasona SEA-076,seasonal,Seasonal Source,10.15,15.61,5,11,2025-07-25,0,20493,2025-08-30 14:30:00,,2,15.61,0.0,cash,31.22,10.92,,
657,Card CAR-206,cards,Paperhaus,4.1,7.46,1,9,2025-09-03,0,11441,2025-08-30 14:45:00,,2,7.46,0.0,cash,14.92,6.72,,
685,Card CAR-234,cards,Paperhaus,2.71,4.92,36,12,2026-06-10,0,9401,2025-08-30 15:15:00,,2,4.92,0.0,card,9.84,4.42,,
698,Card CAR-247,cards,Paperhaus,2.61,4.74,24,6,2026-04-16,0,9517,2025-08-30 15:15:00,,2,4.74,0.0,card,9.48,4.26,,
993,Seasona SEA-092,seasonal,Seasonal Source,14.43,22.2,5,8,2026-04-26,0,19403,2025-08-30 15:15:00,,3,22.2,0.0,card,66.6,23.31,,
448,Ceramic CER-197,ceramics,Kiln & Co,15.3,33.99,0,13,2026-05-29,0,18570,2025-08-30 15:30:00,,3,33.99,0.0,card,101.97,56.07,,
658,Card CAR-207,cards,Paperhaus,3.42,6.21,37,11,2026-04-16,0,14726,2025-08-30 15:30:00,,2,6.21,0.0,card,12.42,5.58,,
607,Card CAR-156,cards,Paperhaus,2.45,4.46,37,12,2025-10-04,0,13109,2025-08-30 16:00:00,,3,4.46,0.0,cash,13.38,6.03,,
1038,Seasona SEA-137,seasonal,Seasonal Source,10.68,16.43,0,12,2025-09-21,0,19334,2025-08-30 16:30:00,,3,16.43,0.0,cash,49.29,17.25,,
587,Card CAR-136,cards,Paperhaus,2.23,4.06,18,14,2025-12-10,0,12822,2025-08-30 16:45:00,,3,4.06,0.0,card,12.18,5.49,,
1049,Seasona SEA-148,seasonal,Seasonal Source,8.74,13.44,37,9,2026-03-05,0,19417,2025-08-30 17:30:00,,1,13.44,0.0,cash,13.44,4.7,,
653,Card CAR-202,cards,Paperhaus,3.04,5.52,22,9,2026-03-21,0,10559,2025-08-30 17:45:00,,1,5.52,0.0,card,5.52,2.48,,
104,Candle CAN-103,candles,Aurora Home,19.35,25.8,22,9,2026-02-11,0,5618,2025-08-30 18:00:00,,2,25.8,0.0,card,51.6,12.9,,
452,Card CAR-001,cards,Paperhaus,3.05,5.55,7,12,2025-12-29,0,12405,2025-08-30 18:00:00,,2,5.55,0.0,card,11.1,5.0,,
464,Card CAR-013,cards,Paperhaus,2.48,4.5,27,11,2025-12-26,0,13803,2025-08-30 18:15:00,,3,4.5,0.0,cash,13.5,6.06,,
52,Candle CAN-051,candles,Aurora Home,16.63,22.17,31,8,2025-11-10,0,6161,2025-08-30 18:30:00,,2,22.17,0.0,cash,44.34,11.08,,
1129,Seasona SEA-228,seasonal,Seasonal Source,9.05,13.93,32,9,2026-04-25,0,20510,2025-08-31 08:00:00,,1,13.93,0.0,card,13.93,4.88,,
727,Card CAR-276,cards,Paperhaus,4.03,7.33,26,15,2025-07-26,0,13809,2025-08-31 08:15:00,,1,7.33,0.0,card,7.33,3.3,,
160,Candle CAN-159,candles,Aurora Home,17.85,23.8,2,5,2026-05-20,0,4952,2025-08-31 08:30:00,,1,23.8,0.0,card,23.8,5.95,,
247,Candle CAN-246,candles,Aurora Home,20.29,27.06,8,6,2026-03-08,0,4098,2025-08-31 08:45:00,,3,27.06,0.0,card,81.18,20.31,,
626,Card CAR-175,cards,Paperhaus,3.88,7.06,15,8,2025-06-29,0,14823,2025-08-31 08:45:00,,3,7.06,0.0,cash,21.18,9.54,,
62,Candle CAN-061,candles,Aurora Home,12.88,17.17,34,5,2026-05-20,0,3526,2025-08-31 09:30:00,,2,17.17,0.0,card,34.34,8.58,,
169,Candle CAN-168,candles,Aurora Home,12.91,17.22,38,6,2025-11-22,0,4606,2025-08-31 10:15:00,,2,17.22,0.0,card,34.44,8.62,,
284,Ceramic CER-033,ceramics,Kiln & Co,23.33,51.85,14,14,2025-11-14,0,17957,2025-08-31 10:15:00,,2,51.85,0.0,card,103.7,57.04,,
147,Candle CAN-146,candles,Aurora Home,15.42,20.56,22,9,2025-06-24,0,652,2025-08-31 10:30:00,,3,20.56,0.0,cash,61.68,15.42,,
27,Candle CAN-026,candles,Aurora Home,15.59,20.79,8,13,2025-10-11,0,5280,2025-08-31 11:00:00,,1,20.79,0.0,card,20.79,5.2,,
168,Candle CAN-167,candles,Aurora Home,12.68,16.91,40,8,2026-06-09,0,438,2025-08-31 11:00:00,,1,16.91,0.0,cash,16.91,4.23,,
511,Card CAR-060,cards,Paperhaus,2.38,4.32,36,9,2026-05-15,0,8828,2025-08-31 11:30:00,,1,4.32,0.0,card,4.32,1.94,,
619,Card CAR-168,cards,Paperhaus,3.64,6.61,7,7,2025-12-16,0,6376,2025-08-31 11:30:00,,3,6.61,0.0,card,19.83,8.91,,
683,Card CAR-232,cards,Paperhaus,3.3,6.0,21,14,2026-01-29,0,7959,2025-08-31 11:30:00,,1,6.0,0.0,card,6.0,2.7,,
465,Card CAR-014,cards,Paperhaus,3.83,6.97,21,7,2026-01-04,0,16963,2025-08-31 11:45:00,,3,6.97,0.0,card,20.91,9.42,,
164,Candle CAN-163,candles,Aurora Home,18.9,25.2,38,14,2025-09-14,0,1052,2025-08-31 12:30:00,,3,25.2,0.0,card,75.6,18.9,,
697,Card CAR-246,cards,Paperhaus,2.7,4.91,24,11,2026-03-31,0,16086,2025-08-31 12:30:00,,3,4.91,0.0,cash,14.73,6.63,,
514,Card CAR-063,cards,Paperhaus,2.84,5.16,30,8,2025-11-22,0,17066,2025-08-31 13:00:00,,1,5.16,0.0,card,5.16,2.32,,
929,Seasona SEA-028,seasonal,Seasonal Source,16.68,25.66,15,12,2025-10-03,0,20947,2025-08-31 13:00:00,,1,25.66,0.0,card,25.66,8.98,,
718,Card CAR-267,cards,Paperhaus,3.15,5.72,38,7,2026-05-20,0,12488,2025-08-31 13:30:00,,2,5.72,0.0,card,11.44,5.14,,
639,Card CAR-188,cards,Paperhaus,2.86,5.2,34,12,2025-09-23,0,6229,2025-08-31 14:30:00,,3,5.2,0.0,card,15.6,7.02,,
222,Candle CAN-221,candles,Aurora Home,20.48,27.31,34,12,2026-03-04,0,10,2025-08-31 15:15:00,,1,27.31,0.0,card,27.31,6.83,,
14,Candle CAN-013,candles,Aurora Home,17.96,23.94,5,8,2025-11-16,0,1341,2025-08-31 15:30:00,,2,23.94,0.0,card,47.88,11.96,,
528,Card CAR-077,cards,Paperhaus,3.21,5.83,13,14,2025-10-22,0,8235,2025-08-31 16:15:00,,3,5.83,0.0,card,17.49,7.86,,
606,Card CAR-155,cards,Paperhaus,2.53,4.6,33,12,2025-12-05,0,10382,2025-08-31 16:15:00,,3,4.6,0.0,card,13.8,6.21,,
755,Furnitur FUR-004,furniture,Timberworks,54.11,90.18,0,10,2026-03-22,0,19108,2025-08-31 16:30:00,,2,90.18,0.0,cash,180.36,72.14,,
585,Card CAR-134,cards,Paperhaus,2.8,5.09,21,7,2025-08-17,0,17319,2025-08-31 17:00:00,,1,5.09,0.0,card,5.09,2.29,,
255,Ceramic CER-004,ceramics,Kiln & Co,23.32,51.83,24,15,2026-01-02,0,18159,2025-08-31 17:45:00,,3,51.83,0.0,card,155.49,85.53,,
389,Ceramic CER-138,ceramics,Kiln & Co,17.25,38.34,20,7,2026-05-08,0,18374,2025-08-31 17:45:00,,2,38.34,0.0,card,76.68,42.18,,
297,Ceramic CER-046,ceramics,Kiln & Co,20.33,45.17,23,15,2026-02-08,0,18135,2025-08-31 18:15:00,,3,45.17,0.0,cash,135.51,74.52,,
1,Candle CAN-000,candles,Aurora Home,17.75,23.67,17,8,2025-07-03,0,3736,2025-08-31 18:30:00,,2,23.67,0.0,card,47.34,11.84,,
67,Candle CAN-066,candles,Aurora Home,18.27,24.36,31,7,2026-04-01,0,5212,2025-08-31 18:30:00,,1,24.36,0.0,card,24.36,6.09,,
188,Candle CAN-187,candles,Aurora Home,15.64,20.85,19,15,2025-10-23,0,1728,2025-08-31 18:30:00,,2,20.85,0.0,card,41.7,10.42,,
140,Candle CAN-139,candles,Aurora Home,16.37,21.82,17,12,2025-10-21,0,3466,2025-08-31 18:45:00,,1,21.82,0.0,cash,21.82,5.45,,
695,Card CAR-244,cards,Paperhaus,3.89,7.08,25,10,2026-04-21,0,8973,2025-09-01 08:00:00,,1,7.08,0.0,cash,7.08,3.19,,
549,Card CAR-098,cards,Paperhaus,3.51,6.39,37,14,2025-11-03,0,14212,2025-09-01 08:15:00,,2,6.39,0.0,card,12.78,5.76,,
56,Candle CAN-055,candles,Aurora Home,15.81,21.08,3,15,2026-02-15,0,6074,2025-09-01 08:30:00,,3,21.08,0.0,card,63.24,15.81,,
670,Card CAR-219,cards,Paperhaus,3.67,6.67,30,15,2026-05-02,0,6615,2025-09-01 08:30:00,,1,6.67,0.0,cash,6.67,3.0,,
725,Card CAR-274,cards,Paperhaus,2.6,4.72,1,12,2026-03-29,0,13125,2025-09-01 08:30:00,,3,4.72,0.0,cash,14.16,6.36,,
236,Candle CAN-235,candles,Aurora Home,12.49,16.65,23,14,2026-03-13,0,2376,2025-09-01 09:00:00,2,2,16.65,0.0,card,33.3,8.32,,
454,Card CAR-003,cards,Paperhaus,3.81,6.93,6,14,2026-05-08,0,17255,2025-09-01 09:00:00,2,3,6.93,0.0,card,20.79,9.36,,
145,Candle CAN-144,candles,Aurora Home,16.19,21.59,13,11,2025-07-22,0,2778,2025-09-01 09:30:00,2,2,21.59,0.0,card,43.18,10.8,,
536,Card CAR-085,cards,Paperhaus,4.02,7.3,39,6,2026-05-06,0,13716,2025-09-01 09:30:00,2,3,7.3,0.0,card,21.9,9.84,,
17,Candle CAN-016,candles,Aurora Home,15.2,20.26,17,15,2026-05-30,0,4920,2025-09-01 10:15:00,2,1,20.26,0.0,card,20.26,5.06,,
451,Card CAR-000,cards,Paperhaus,3.06,5.56,4,12,2026-02-16,0,14969,2025-09-01 10:15:00,2,2,5.56,0.0,cash,11.12,5.0,,
965,Seasona SEA-064,seasonal,Seasonal Source,10.2,15.69,0,5,2025-11-05,0,19290,2025-09-01 10:45:00,2,3,15.69,0.0,card,47.07,16.47,,
1111,Seasona SEA-210,seasonal,Seasonal Source,14.32,22.03,28,6,2025-12-24,0,20845,2025-09-01 11:00:00,2,1,22.03,0.0,cash,22.03,7.71,,
681,Card CAR-230,cards,Paperhaus,3.09,5.62,35,12,2025-12-31,0,8133,2025-09-01 11:15:00,2,1,5.62,0.0,card,5.62,2.53,,
560,Card CAR-109,cards,Paperhaus,2.98,5.42,16,14,2026-06-04,0,15047,2025-09-01 12:00:00,2,1,5.42,0.0,cash,5.42,2.44,,
136,Candle CAN-135,candles,Aurora Home,17.36,23.15,39,13,2026-02-02,0,221,2025-09-01 12:15:00,2,3,23.15,0.0,card,69.45,17.37,,
223,Candle CAN-222,candles,Aurora Home,15.94,21.25,2,11,2026-04-23,0,1190,2025-09-01 12:15:00,2,3,21.25,0.0,cash,63.75,15.93,,
450,Ceramic CER-199,ceramics,Kiln & Co,19.9,44.23,35,5,2026-03-07,0,18018,2025-09-01 12:15:00,2,1,44.23,0.0,card,44.23,24.33,,
1027,Seasona SEA-126,seasonal,Seasonal Source,10.47,16.11,8,9,2026-02-17,0,19839,2025-09-01 12:30:00,2,2,16.11,0.0,card,32.22,11.28,,
588,Card CAR-137,cards,Paperhaus,3.69,6.7,11,14,2025-09-27,0,7099,2025-09-01 12:45:00,2,1,6.7,0.0,cash,6.7,3.01,,
540,Card CAR-089,cards,Paperhaus,3.09,5.61,2,5,2025-07-11,0,10233,2025-09-01 13:00:00,2,3,5.61,0.0,card,16.83,7.56,,
21,Candle CAN-020,candles,Aurora Home,18.16,24.22,14,5,2025-07-19,0,575,2025-09-01 13:15:00,2,3,24.22,0.0,card,72.66,18.18,,
649,Card CAR-198,cards,Paperhaus,2.87,5.21,13,8,2025-06-28,0,10991,2025-09-01 13:15:00,2,1,5.21,0.0,card,5.21,2.34,,
142,Candle CAN-141,candles,Aurora Home,15.02,20.03,5,7,2026-03-24,0,4209,2025-09-01 14:00:00,2,3,20.03,0.0,card,60.09,15.03,,
486,Card CAR-035,cards,Paperhaus,2.47,4.49,28,7,2025-07-28,0,16325,2025-09-01 14:00:00,2,2,4.49,0.0,card,8.98,4.04,,
98,Candle CAN-097,candles,Aurora Home,19.02,25.36,39,7,2026-01-15,0,5772,2025-09-01 14:15:00,2,3,25.36,0.0,cash,76.08,19.02,,
454,Card CAR-003,cards,Paperhaus,3.81,6.93,6,14,2026-05-08,0,10709,2025-09-01 14:15:00,2,1,6.93,0.0,card,6.93,3.12,,
732,Card CAR-281,cards,Paperhaus,,4.15,34,14,2025-12-22,0,14964,2025-09-01 14:15:00,2,1,4.15,0.0,card,4.15,,,
218,Candle CAN-217,candles,Aurora Home,16.9,22.53,9,9,2026-05-18,0,1562,2025-09-01 14:45:00,2,2,22.53,0.0,card,45.06,11.26,,
1063,Seasona SEA-162,seasonal,Seasonal Source,13.53,20.82,0,15,2025-11-22,0,19343,2025-09-01 15:00:00,2,3,20.82,0.0,card,62.46,21.87,,
576,Card CAR-125,cards,Paperhaus,2.64,4.8,20,9,2025-11-15,0,9734,2025-09-01 15:30:00,2,1,4.8,0.0,card,4.8,2.16,,
74,Candle CAN-073,candles,Aurora Home,17.35,23.13,5,11,2026-05-04,0,177,2025-09-01 15:45:00,2,1,23.13,0.0,card,23.13,5.78,,
167,Candle CAN-166,candles,Aurora Home,18.1,24.13,25,8,2025-12-30,0,5637,2025-09-01 15:45:00,2,3,24.13,0.0,cash,72.39,18.09,,
29,Candle CAN-028,candles,Aurora Home,17.65,23.53,27,14,2026-06-04,0,4139,2025-09-01 16:00:00,2,2,23.53,0.0,cash,47.06,11.76,,
614,Card CAR-163,cards,Paperhaus,4.39,7.98,30,5,2025-07-26,0,10493,2025-09-01 16:00:00,2,2,7.98,0.0,card,15.96,7.18,,
692,Card CAR-241,cards,Paperhaus,3.86,7.02,5,13,2025-08-31,0,11398,2025-09-01 16:00:00,2,3,7.02,0.0,card,21.06,9.48,,
612,Card CAR-161,cards,Paperhaus,4.0,7.27,37,6,2025-10-10,0,14271,2025-09-01 17:00:00,,2,7.27,0.0,card,14.54,6.54,,
748,Card CAR-297,cards,Paperhaus,3.96,7.2,33,7,2025-10-23,0,12646,2025-09-01 17:00:00,,2,7.2,0.0,card,14.4,6.48,,
326,Ceramic CER-075,ceramics,Kiln & Co,19.46,43.24,0,14,2025-12-23,0,17785,2025-09-01 17:30:00,,2,43.24,0.0,card,86.48,47.56,,
234,Candle CAN-233,candles,Aurora Home,14.91,19.88,32,5,2026-01-13,0,3570,2025-09-01 17:45:00,,2,19.88,0.0,card,39.76,9.94,,
745,Card CAR-294,cards,Paperhaus,3.16,5.75,28,10,2026-06-12,0,10474,2025-09-01 18:00:00,,1,5.75,0.0,card,5.75,2.59,,
461,Card CAR-010,cards,Paperhaus,3.07,5.59,30,9,2026-03-26,0,6660,2025-09-01 18:15:00,,2,5.59,0.0,card,11.18,5.04,,
588,Card CAR-137,cards,Paperhaus,3.69,6.7,11,14,2025-09-27,0,7235,2025-09-01 18:15:00,,2,6.7,0.0,card,13.4,6.02,,
295,Ceramic CER-044,ceramics,Kiln & Co,24.98,55.52,0,13,2026-06-01,0,17861,2025-09-01 18:30:00,,1,55.52,0.0,cash,55.52,30.54,,
471,Card CAR-020,cards,Paperhaus,2.57,4.67,22,12,2026-02-03,0,7383,2025-09-01 18:30:00,,1,4.67,0.0,cash,4.67,2.1,,
736,Card CAR-285,cards,Paperhaus,4.32,7.86,6,5,2026-01-27,0,12967,2025-09-01 18:30:00,,1,7.86,0.0,card,7.86,3.54,,
479,Card CAR-028,cards,Paperhaus,2.54,4.61,23,10,2026-02-06,0,14763,2025-09-01 18:45:00,,2,4.61,0.0,card,9.22,4.14,,
581,Card CAR-130,cards,Paperhaus,2.22,4.04,38,6,2026-04-07,0,14376,2025-09-01 18:45:00,,3,4.04,0.0,card,12.12,5.46,,
81,Candle CAN-080,candles,Aurora Home,20.4,27.2,15,10,2025-07-26,0,1137,2025-09-02 08:15:00,,2,27.2,0.0,card,54.4,13.6,,
516,Card CAR-065,cards,Paperhaus,3.2,5.81,3,7,2026-06-08,0,12495,2025-09-02 08:30:00,,1,5.81,0.0,card,5.81,2.61,,
185,Candle CAN-184,candles,Aurora Home,18.48,24.64,35,8,2026-02-26,0,4337,2025-09-02 08:45:00,,3,24.64,0.0,cash,73.92,18.48,,
186,Candle CAN-185,candles,Aurora Home,18.22,24.29,31,12,2026-05-17,0,1511,2025-09-02 08:45:00,,2,24.29,0.0,card,48.58,12.14,,
1062,Seasona SEA-161,seasonal,Seasonal Source,12.12,18.64,0,15,2025-09-07,0,19234,2025-09-02 10:30:00,2,2,18.64,0.0,card,37.28,13.04,,
453,Card CAR-002,cards,Paperhaus,2.99,5.43,8,12,2025-07-25,0,16528,2025-09-02 10:45:00,2,3,5.43,0.0,card,16.29,7.32,,
182,Candle CAN-181,candles,Aurora Home,15.2,20.26,21,9,2025-10-31,0,3348,2025-09-02 11:00:00,2,3,20.26,0.0,card,60.78,15.18,,
731,Card CAR-280,cards,Paperhaus,3.08,5.6,26,13,2026-03-07,0,17405,2025-09-02 11:00:00,2,3,5.6,0.0,card,16.8,7.56,,
288,Ceramic CER-037,ceramics,Kiln & Co,23.96,53.24,0,10,2025-07-08,0,18364,2025-09-02 11:15:00,2,2,53.24,0.0,cash,106.48,58.56,,
565,Card CAR-114,cards,Paperhaus,3.46,6.29,24,11,2026-03-26,0,11057,2025-09-02 11:45:00,2,2,6.29,0.0,card,12.58,5.66,,
689,Card CAR-238,cards,Paperhaus,3.86,7.01,4,9,2026-01-10,0,7454,2025-09-02 12:15:00,2,2,7.01,0.0,cash,14.02,6.3,,
187,Candle CAN-186,candles,Aurora Home,19.14,25.52,18,8,2025-08-07,0,5334,2025-09-02 14:30:00,2,1,25.52,0.0,card,25.52,6.38,,
477,Card CAR-026,cards,Paperhaus,2.35,4.27,23,10,2026-05-17,0,9788,2025-09-02 15:00:00,2,2,4.27,0.0,cash,8.54,3.84,,
597,Card CAR-146,cards,Paperhaus,3.71,6.74,19,6,2026-06-16,0,12915,2025-09-02 15:00:00,2,2,6.74,0.0,card,13.48,6.06,,
178,Candle CAN-177,candles,Aurora Home,19.66,26.22,17,12,2025-08-04,0,4163,2025-09-02 15:30:00,2,2,26.22,0.0,card,52.44,13.12,,
12,Candle CAN-011,candles,Aurora Home,14.64,19.52,39,10,2026-05-08,0,2733,2025-09-02 15:45:00,2,2,19.52,0.0,card,39.04,9.76,,
638,Card CAR-187,cards,Paperhaus,2.9,5.27,26,7,2026-01-20,0,12612,2025-09-02 16:15:00,2,3,5.27,0.0,cash,15.81,7.11,,
59,Candle CAN-058,candles,Aurora Home,13.73,18.3,28,7,2026-03-22,0,5491,2025-09-02 16:30:00,2,2,18.3,0.0,card,36.6,9.14,,
701,Card CAR-250,cards,Paperhaus,2.54,4.62,20,10,2026-01-06,0,7273,2025-09-02 16:30:00,2,1,4.62,0.0,card,4.62,2.08,,
40,Candle CAN-039,candles,Aurora Home,19.91,26.54,15,5,2025-11-25,0,5553,2025-09-02 17:00:00,,1,26.54,0.0,card,26.54,6.63,,
654,Card CAR-203,cards,Paperhaus,2.78,5.05,31,12,2026-03-10,0,7067,2025-09-02 17:00:00,,1,5.05,0.0,card,5.05,2.27,,
604,Card CAR-153,cards,Paperhaus,4.22,7.67,3,13,2025-08-17,0,15410,2025-09-02 17:15:00,,1,7.67,0.0,card,7.67,3.45,,
171,Candle CAN-170,candles,Aurora Home,16.79,22.39,23,6,2026-05-25,0,5818,2025-09-02 17:45:00,,3,22.39,0.0,cash,67.17,16.8,,
502,Card CAR-051,cards,Paperhaus,4.2,7.64,7,13,2025-07-19,0,17418,2025-09-02 17:45:00,,3,7.64,0.0,card,22.92,10.32,,
531,Card CAR-080,cards,Paperhaus,3.38,6.15,27,7,2025-08-15,0,15679,2025-09-02 17:45:00,,1,6.15,0.0,card,6.15,2.77,,
611,Card CAR-160,cards,Paperhaus,3.98,7.23,25,9,2025-07-02,0,10307,2025-09-02 17:45:00,,2,7.23,0.0,card,14.46,6.5,,
134,Candle CAN-133,candles,Aurora Home,16.18,21.57,15,6,2026-04-02,0,3376,2025-09-02 18:00:00,,2,21.57,0.0,card,43.14,10.78,,
715,Card CAR-264,cards,Paperhaus,3.56,6.47,6,7,2026-02-10,0,7251,2025-09-02 18:30:00,,1,6.47,0.0,card,6.47,2.91,,
641,Card CAR-190,cards,Paperhaus,3.97,7.22,35,11,2025-07-20,0,7102,2025-09-03 08:30:00,,1,7.22,0.0,cash,7.22,3.25,,
539,Card CAR-088,cards,Paperhaus,3.86,7.02,38,13,2025-09-30,0,17109,2025-09-03 09:15:00,2,1,7.02,0.0,card,7.02,3.16,,
594,Card CAR-143,cards,Paperhaus,3.79,6.89,16,15,2025-06-26,0,8987,2025-09-03 09:15:00,2,1,6.89,0.0,card,6.89,3.1,,
712,Card CAR-261,cards,Paperhaus,2.34,4.25,17,11,2026-01-29,0,10470,2025-09-03 09:15:00,2,3,4.25,0.0,card,12.75,5.73,,
580,Card CAR-129,cards,Paperhaus,3.93,7.15,18,5,2025-09-24,0,10932,2025-09-03 10:00:00,2,3,7.15,0.0,card,21.45,9.66,,
160,Candle CAN-159,candles,Aurora Home,17.85,23.8,2,5,2026-05-20,0,3776,2025-09-03 10:30:00,2,1,23.8,0.0,cash,23.8,5.95,,
294,Ceramic CER-043,ceramics,Kiln & Co,19.35,42.99,9,8,2025-07-29,0,18027,2025-09-03 10:30:00,2,2,42.99,0.0,card,85.98,47.28,,
722,Card CAR-271,cards,Paperhaus,3.92,7.13,24,9,2025-12-04,0,7518,2025-09-03 10:45:00,2,2,7.13,0.0,card,14.26,6.42,,
701,Card CAR-250,cards,Paperhaus,2.54,4.62,20,10,2026-01-06,0,9500,2025-09-03 11:00:00,2,2,4.62,0.0,card,9.24,4.16,,
571,Card CAR-120,cards,Paperhaus,2.73,4.97,33,8,2026-05-29,0,11050,2025-09-03 11:15:00,2,2,4.97,0.0,card,9.94,4.48,,
147,Candle CAN-146,candles,Aurora Home,15.42,20.56,22,9,2025-06-24,0,316,2025-09-03 11:45:00,2,1,20.56,0.0,card,20.56,5.14,,
452,Card CAR-001,cards,Paperhaus,3.05,5.55,7,12,2025-12-29,0,16784,2025-09-03 12:00:00,2,3,5.55,0.0,card,16.65,7.5,,
19,Candle CAN-018,candles,Aurora Home,16.81,22.41,10,12,2025-10-24,0,969,2025-09-03 13:00:00,2,3,22.41,0.0,card,67.23,16.8,,
480,Card CAR-029,cards,Paperhaus,3.18,5.78,36,7,2025-07-30,0,11477,2025-09-03 13:15:00,2,1,5.78,0.0,cash,5.78,2.6,,
